transaction_id,timestamp,hour,day_of_week,is_weekend,amount,atm_location,card_type,pin_failures,transaction_success,velocity_1h,velocity_24h,distance_from_home_km,balance_after,account_age_days,is_fraud
5607,2024-02-03 13:15:05,13,5,1,198.67,Downtown Branch,Visa,0,1,1,8,41.69,29675.05,62,0
9313,2024-09-28 00:36:54,0,5,1,380.49,Hospital,Visa,0,1,2,2,38.71,46827.08,165,0
5649,2024-07-14 20:51:55,20,6,1,363.17,Downtown Branch,Amex,0,1,2,4,36.0,27849.51,1923,0
6217,2024-12-24 16:04:56,16,1,0,277.99,Hospital,RuPay,1,1,1,8,29.08,29905.24,2956,0
2287,2024-11-15 02:49:14,2,4,0,183.15,Remote Village,MasterCard,0,1,1,7,46.39,11854.77,1914,0
9994,2024-07-15 23:39:53,23,0,0,128.78,Downtown Branch,MasterCard,2,0,10,12,1440.02,1885.79,116,1
7579,2024-02-28 01:27:08,1,2,0,285.05,Suburban Branch,RuPay,0,1,1,2,21.19,36229.67,796,0
1184,2024-06-15 10:44:04,10,5,1,397.96,Gas Station,Amex,0,1,3,2,36.1,18386.58,2719,0
6002,2024-03-14 00:28:57,0,3,0,47.19,Airport Terminal,Amex,0,1,1,8,17.9,47504.69,2932,0
5091,2024-09-28 03:05:46,3,5,1,193.14,Shopping Mall,MasterCard,0,1,1,7,6.36,37648.49,2385,0
2517,2024-12-17 21:33:49,21,1,0,107.93,Airport Terminal,Amex,0,1,3,6,24.8,26473.63,2299,0
4123,2024-07-07 23:32:42,23,6,1,279.45,University Campus,Visa,0,1,2,4,35.72,14256.9,714,0
5522,2024-11-25 23:15:36,23,0,0,357.4,Airport Terminal,Amex,0,0,3,3,36.62,10247.69,2648,0
5628,2024-12-28 18:31:41,18,5,1,234.05,Remote Village,Visa,0,1,1,5,24.61,5623.11,1983,0
8361,2024-09-04 05:40:41,5,2,0,412.86,Gas Station,RuPay,2,1,1,1,36.99,27044.44,282,0
5873,2024-09-19 08:16:56,8,3,0,388.52,Gas Station,Visa,0,1,2,2,43.92,19154.78,1613,0
8613,2024-06-24 15:33:59,15,0,0,298.78,University Campus,Amex,1,1,2,1,32.17,10998.29,695,0
7728,2024-11-02 11:41:00,11,5,1,415.44,University Campus,Amex,2,1,3,4,32.48,13639.13,1040,0
5969,2024-05-14 07:20:17,7,1,0,163.08,Downtown Branch,Amex,0,1,3,5,19.45,19791.48,798,0
1181,2024-12-04 16:25:32,16,2,0,461.67,Train Station,RuPay,0,1,1,1,37.43,34132.98,1694,0
8763,2024-06-06 11:53:14,11,3,0,26.69,Remote Village,Amex,0,1,2,8,8.0,15998.77,3368,0
8236,2024-12-25 08:54:09,8,2,0,389.53,University Campus,MasterCard,0,1,1,5,6.7,11711.33,2106,0
2819,2024-08-28 04:28:38,4,2,0,469.68,Train Station,RuPay,2,1,3,5,5.32,49580.33,2349,0
9965,2024-08-16 03:39:40,3,4,0,1711.06,Airport Terminal,MasterCard,3,1,12,8,3648.34,1500.44,98,1
8704,2024-06-24 05:32:17,5,0,0,113.68,Gas Station,Amex,0,1,1,3,36.61,25684.6,3631,0
6609,2024-12-06 07:50:13,7,4,0,139.49,Gas Station,Amex,0,1,3,8,24.2,45391.3,2858,0
2821,2024-03-01 21:07:48,21,4,0,89.73,Hotel Lobby,MasterCard,0,1,1,1,8.3,12565.6,561,0
7536,2024-12-06 11:46:10,11,4,0,353.24,Remote Village,MasterCard,0,1,1,7,45.02,44369.26,571,0
2261,2024-02-23 09:19:10,9,4,0,456.62,Suburban Branch,MasterCard,0,1,2,8,15.01,41352.87,2639,0
2240,2024-01-20 02:21:13,2,5,1,390.56,Train Station,Visa,2,1,3,2,27.1,12293.6,54,0
6022,2024-01-18 04:21:05,4,3,0,117.44,Gas Station,MasterCard,0,1,2,1,13.75,28732.35,3611,0
783,2024-12-23 16:28:08,16,0,0,42.17,University Campus,Amex,0,1,2,3,16.38,2757.62,3288,0
933,2024-04-21 08:52:53,8,6,1,73.41,Downtown Branch,RuPay,0,1,1,3,0.54,41650.74,2814,0
6203,2024-03-21 18:59:38,18,3,0,461.55,Suburban Branch,Amex,0,1,3,6,23.48,25765.67,2274,0
2413,2024-01-23 13:51:21,13,1,0,330.14,Remote Village,RuPay,0,1,2,2,18.84,9291.87,1424,0
6998,2024-06-16 18:56:17,18,6,1,178.63,Downtown Branch,Visa,0,1,2,3,5.09,10034.41,1962,0
9116,2024-05-09 13:53:01,13,3,0,456.94,Shopping Mall,RuPay,0,1,1,2,38.7,40334.78,921,0
1157,2024-11-23 20:13:11,20,5,1,276.81,Shopping Mall,Amex,0,0,3,7,43.52,4092.45,58,0
8108,2024-12-20 13:39:20,13,4,0,153.12,Train Station,RuPay,1,1,3,6,19.46,48179.28,91,0
5806,2024-10-25 00:58:45,0,4,0,154.38,Downtown Branch,Visa,0,1,2,1,28.55,18352.86,1289,0
4880,2024-08-11 02:21:23,2,6,1,291.27,Train Station,Visa,0,1,2,5,46.1,31639.14,2684,0
3310,2024-08-08 19:42:39,19,3,0,221.71,University Campus,RuPay,0,1,1,1,10.64,3907.46,3162,0
8962,2024-11-14 19:29:52,19,3,0,454.95,Train Station,Visa,0,1,2,5,15.4,5006.47,3423,0
1703,2024-07-19 18:31:28,18,4,0,426.94,University Campus,RuPay,0,1,3,3,45.96,31366.85,1115,0
2493,2024-02-18 11:12:21,11,6,1,391.14,Hospital,Amex,0,1,3,4,28.58,47674.53,599,0
3707,2024-09-05 01:03:33,1,3,0,466.46,Hospital,MasterCard,0,1,1,5,27.04,11775.85,940,0
8277,2024-12-27 02:19:16,2,4,0,484.94,Hotel Lobby,Visa,2,1,2,2,12.1,32875.71,1920,0
287,2024-10-14 05:20:52,5,0,0,318.9,Remote Village,MasterCard,0,0,1,4,7.53,46626.64,127,0
1609,2024-10-29 07:01:07,7,1,0,378.31,Gas Station,Amex,1,1,3,7,23.03,19763.94,604,0
6632,2024-11-25 18:37:15,18,0,0,164.97,Downtown Branch,RuPay,0,1,3,7,18.03,36461.04,2317,0
8279,2024-03-04 18:10:46,18,0,0,322.91,University Campus,RuPay,0,1,1,7,26.41,14157.65,3312,0
7316,2024-07-27 07:21:19,7,5,1,248.64,Train Station,MasterCard,0,1,1,8,31.74,23962.84,434,0
2253,2024-12-14 16:09:59,16,5,1,258.11,Hospital,Visa,0,1,2,3,21.4,21070.37,1550,0
7416,2024-11-09 06:30:16,6,5,1,276.49,Hotel Lobby,RuPay,0,1,2,6,42.73,45311.67,1108,0
8366,2024-02-11 18:37:34,18,6,1,254.86,Hotel Lobby,RuPay,1,1,2,7,23.05,26198.17,2464,0
1892,2024-04-23 15:55:12,15,1,0,45.02,Train Station,RuPay,0,1,3,7,45.81,13021.28,3647,0
5063,2024-03-06 12:14:56,12,2,0,338.1,Shopping Mall,RuPay,0,1,3,2,41.74,9132.17,1591,0
6121,2024-10-05 10:01:00,10,5,1,440.55,Gas Station,Amex,0,1,1,2,27.02,8981.98,3020,0
564,2024-11-21 07:07:49,7,3,0,258.06,Hospital,Visa,2,1,2,3,10.54,36744.62,1443,0
292,2024-04-15 14:48:44,14,0,0,132.13,Shopping Mall,Amex,1,1,3,2,7.77,8302.31,1938,0
4717,2024-08-16 16:23:56,16,4,0,197.23,Downtown Branch,MasterCard,0,1,1,3,24.23,18293.33,2552,0
7709,2024-07-15 16:39:10,16,0,0,49.7,Gas Station,RuPay,1,1,1,2,25.57,35826.08,3471,0
6350,2024-11-16 11:08:51,11,5,1,44.52,Hotel Lobby,MasterCard,1,0,2,8,38.85,17729.49,2109,0
170,2024-11-23 04:56:55,4,5,1,463.49,Downtown Branch,Visa,0,1,3,5,32.56,38371.25,1736,0
268,2024-09-11 05:12:07,5,2,0,193.01,Shopping Mall,Visa,0,1,3,5,36.3,37786.08,1788,0
4639,2024-04-01 01:11:38,1,0,0,266.28,Airport Terminal,Amex,0,1,2,8,22.03,1425.1,3582,0
7078,2024-09-17 20:43:05,20,1,0,204.78,Hospital,Visa,2,1,3,7,31.72,797.41,1780,0
3356,2024-09-30 13:00:43,13,0,0,479.93,Airport Terminal,Amex,0,1,1,6,45.6,17984.31,2532,0
8280,2024-05-06 13:08:05,13,0,0,175.97,Airport Terminal,MasterCard,0,1,1,1,18.27,38527.04,3044,0
316,2024-06-16 12:13:29,12,6,1,472.37,Hospital,Amex,0,1,1,6,10.28,9580.21,2885,0
6729,2024-04-05 07:10:18,7,4,0,83.4,Hotel Lobby,Visa,0,1,3,3,37.9,10356.9,2733,0
9496,2024-12-26 00:47:43,0,3,0,306.17,Gas Station,MasterCard,0,1,3,3,47.09,39554.99,2978,0
4068,2024-01-26 03:57:24,3,4,0,177.63,Train Station,Amex,0,1,3,7,48.97,44111.12,1712,0
246,2024-12-23 12:07:29,12,0,0,481.63,Shopping Mall,RuPay,0,1,2,8,39.21,26103.63,1456,0
253,2024-02-15 10:02:34,10,3,0,107.86,Suburban Branch,MasterCard,0,1,3,3,28.74,21209.64,2023,0
1112,2024-12-23 18:29:22,18,0,0,70.42,Hospital,RuPay,0,1,1,3,26.0,6161.74,838,0
4802,2024-06-09 07:51:22,7,6,1,261.48,Shopping Mall,Visa,0,1,2,8,30.87,2414.68,3017,0
1714,2024-09-02 16:28:59,16,0,0,180.32,University Campus,MasterCard,0,1,1,7,8.01,9418.23,746,0
51,2024-11-27 10:42:41,10,2,0,447.99,Suburban Branch,Visa,0,1,3,4,24.41,13719.47,2019,0
1836,2024-10-10 07:19:23,7,3,0,81.45,Hotel Lobby,Visa,0,1,1,2,21.27,30250.34,958,0
7897,2024-10-21 11:48:20,11,0,0,488.42,Suburban Branch,Amex,0,1,3,8,36.6,37762.9,1839,0
3384,2024-09-07 05:43:32,5,5,1,363.59,Airport Terminal,Visa,0,1,1,1,22.78,7077.93,2758,0
6411,2024-04-02 00:47:28,0,1,0,386.1,Hospital,Amex,0,1,1,7,19.94,20761.73,917,0
4314,2024-03-14 19:56:42,19,3,0,384.12,Hospital,RuPay,1,1,1,5,13.35,316.9,1469,0
873,2024-06-04 08:49:25,8,1,0,238.91,Hospital,MasterCard,1,1,1,4,3.53,36660.48,2623,0
1255,2024-09-04 19:08:57,19,2,0,70.49,Gas Station,Visa,0,1,3,6,20.98,41831.18,1490,0
8882,2024-09-27 19:46:26,19,4,0,446.75,Gas Station,RuPay,0,1,2,5,22.37,9009.83,534,0
5852,2024-09-19 10:27:01,10,3,0,380.01,Hospital,RuPay,0,1,3,2,15.8,27930.26,941,0
5703,2024-01-22 22:11:49,22,0,0,150.67,Downtown Branch,Amex,0,1,3,6,27.38,4158.4,514,0
8104,2024-11-26 09:13:27,9,1,0,38.28,Shopping Mall,Amex,0,1,2,3,20.22,18392.27,251,0
2099,2024-12-10 22:21:55,22,1,0,184.37,Downtown Branch,Amex,0,1,1,4,9.24,41773.02,781,0
5129,2024-03-05 06:13:34,6,1,0,93.16,Hospital,RuPay,0,1,2,3,38.97,26891.15,2509,0
249,2024-03-13 09:15:07,9,2,0,327.43,Downtown Branch,MasterCard,0,1,1,8,29.61,19502.91,2916,0
6562,2024-09-14 20:05:33,20,5,1,180.43,Hotel Lobby,Visa,0,1,1,1,39.9,21828.85,2049,0
1340,2024-08-09 01:20:20,1,4,0,145.97,Train Station,MasterCard,0,1,2,6,24.98,38194.28,1313,0
7018,2024-05-25 18:48:25,18,5,1,20.7,Shopping Mall,MasterCard,0,1,3,1,29.07,43553.97,2038,0
2111,2024-03-28 18:48:40,18,3,0,430.55,Suburban Branch,MasterCard,0,1,2,4,31.19,37777.15,1035,0
1570,2024-03-09 00:16:14,0,5,1,447.46,University Campus,RuPay,0,1,1,7,20.21,28036.45,254,0
1727,2024-01-13 21:26:51,21,5,1,205.57,University Campus,MasterCard,2,1,3,3,13.34,44700.33,1385,0
8385,2024-09-18 09:43:57,9,2,0,57.84,Remote Village,RuPay,0,1,2,7,17.4,10129.24,1637,0
6941,2024-09-07 12:48:34,12,5,1,323.23,Shopping Mall,MasterCard,1,1,2,6,18.8,27195.37,2790,0
4396,2024-12-06 14:01:05,14,4,0,121.78,Suburban Branch,RuPay,0,1,2,1,0.11,7780.35,3180,0
2421,2024-01-10 08:04:22,8,2,0,205.46,Hospital,Amex,0,1,1,3,7.56,34229.37,534,0
3046,2024-11-26 14:00:32,14,1,0,61.39,Hospital,RuPay,0,1,1,3,24.83,7576.81,933,0
5504,2024-03-26 02:15:50,2,1,0,343.76,Downtown Branch,Visa,0,1,1,5,6.03,26718.71,3328,0
3704,2024-05-04 01:29:07,1,5,1,493.64,University Campus,Amex,1,1,1,2,21.53,2893.32,757,0
8192,2024-09-15 02:59:31,2,6,1,208.92,Hotel Lobby,Visa,0,0,3,5,43.38,4830.1,1419,0
5332,2024-03-22 02:05:08,2,4,0,176.28,Hotel Lobby,MasterCard,1,1,1,2,49.13,4472.82,1528,0
9809,2024-10-08 03:38:39,3,1,0,2695.86,Remote Village,Amex,4,0,3,9,3493.36,1924.13,300,1
448,2024-08-05 14:50:27,14,0,0,287.6,Hotel Lobby,MasterCard,0,1,1,6,43.37,48159.52,844,0
7895,2024-04-07 02:41:06,2,6,1,370.97,Downtown Branch,Visa,0,1,1,2,29.19,43552.99,1503,0
8729,2024-03-04 14:32:44,14,0,0,386.91,Remote Village,Visa,0,1,1,3,49.65,20235.87,2125,0
7829,2024-03-12 10:17:32,10,1,0,199.06,Hospital,MasterCard,0,1,3,3,34.91,22595.99,2380,0
1769,2024-01-16 02:44:24,2,1,0,377.76,Remote Village,MasterCard,0,1,3,5,44.55,46554.35,2091,0
6809,2024-11-26 02:03:12,2,1,0,261.83,Shopping Mall,MasterCard,0,1,3,2,17.15,14154.75,1287,0
4705,2024-01-22 15:05:03,15,0,0,83.49,Gas Station,Amex,1,1,1,7,30.63,37238.98,172,0
3870,2024-06-23 16:23:54,16,6,1,293.2,Shopping Mall,RuPay,0,1,3,3,15.51,11212.47,453,0
1656,2024-02-22 06:52:55,6,3,0,92.06,Shopping Mall,RuPay,0,1,3,4,35.03,18399.69,1463,0
3188,2024-08-08 10:32:39,10,3,0,291.63,Gas Station,Amex,2,1,3,8,5.18,42228.08,2674,0
684,2024-02-03 07:08:32,7,5,1,24.95,Hotel Lobby,Amex,0,0,2,4,35.67,35451.81,3045,0
4171,2024-10-02 07:35:23,7,2,0,438.08,Gas Station,RuPay,1,1,2,3,8.95,45550.31,2800,0
4478,2024-09-29 04:14:48,4,6,1,46.26,Train Station,Visa,0,1,1,3,26.23,3805.94,1587,0
462,2024-03-13 22:19:28,22,2,0,173.91,Suburban Branch,Visa,0,1,1,5,13.46,35788.28,3008,0
5765,2024-05-06 12:13:31,12,0,0,64.39,Hotel Lobby,RuPay,0,1,2,7,49.64,42480.55,1483,0
7523,2024-06-26 07:25:11,7,2,0,469.96,Shopping Mall,RuPay,0,1,1,2,32.84,17307.96,3318,0
4503,2024-07-09 06:02:30,6,1,0,378.03,University Campus,RuPay,1,1,3,3,14.57,40601.44,2768,0
9710,2024-06-22 14:27:41,14,5,1,219.77,Gas Station,Visa,3,0,6,11,1133.18,-136.54,137,1
319,2024-11-23 16:29:52,16,5,1,75.44,Train Station,Amex,0,1,3,5,4.56,27251.89,787,0
1146,2024-12-10 07:39:59,7,1,0,306.49,Suburban Branch,Visa,0,1,3,3,6.49,16724.04,250,0
5095,2024-07-09 11:21:04,11,1,0,215.76,Train Station,MasterCard,0,1,1,1,3.91,6468.25,322,0
1394,2024-03-25 02:26:31,2,0,0,314.58,Shopping Mall,MasterCard,0,1,3,1,46.78,22277.06,2086,0
6624,2024-06-24 12:14:27,12,0,0,410.72,Gas Station,MasterCard,0,1,3,8,42.39,2814.24,620,0
1502,2024-10-05 13:07:43,13,5,1,73.17,Hospital,Visa,0,1,1,8,7.22,36243.28,3247,0
6409,2024-07-27 07:15:34,7,5,1,30.16,Suburban Branch,Amex,0,1,1,7,30.25,3198.62,2162,0
377,2024-11-08 13:15:00,13,4,0,84.02,Suburban Branch,MasterCard,0,1,3,6,35.59,46782.05,2621,0
411,2024-12-22 11:27:58,11,6,1,238.23,Hotel Lobby,MasterCard,0,1,3,5,41.74,13239.47,2259,0
1661,2024-06-21 02:07:37,2,4,0,365.04,Hospital,Amex,1,1,3,1,20.62,6586.38,3552,0
3152,2024-06-28 21:00:08,21,4,0,269.27,Hospital,Amex,0,1,3,6,18.08,23726.22,1186,0
1624,2024-07-29 05:44:33,5,0,0,323.44,Hospital,Visa,0,0,2,5,8.89,6531.95,2546,0
5610,2024-05-09 14:17:54,14,3,0,386.64,Suburban Branch,RuPay,1,1,3,2,30.23,44282.4,2939,0
8533,2024-10-14 21:28:11,21,0,0,341.84,Hospital,Visa,0,1,2,2,41.01,41802.73,233,0
5803,2024-01-04 07:59:45,7,3,0,149.61,Suburban Branch,Amex,1,1,2,3,12.68,31038.1,1338,0
5307,2024-06-14 13:12:24,13,4,0,289.22,Hotel Lobby,RuPay,1,1,3,4,10.32,19918.94,1374,0
7087,2024-10-19 02:06:48,2,5,1,192.99,Hotel Lobby,MasterCard,0,1,2,6,32.63,27781.62,3249,0
8898,2024-08-24 21:09:34,21,5,1,362.47,Downtown Branch,RuPay,0,1,2,8,44.48,9107.16,436,0
7489,2024-11-30 11:45:11,11,5,1,309.31,University Campus,Amex,0,1,3,2,44.04,12577.02,456,0
9616,2024-07-27 00:11:03,0,5,1,360.5,Shopping Mall,RuPay,1,1,14,11,717.22,-132.09,79,1
9218,2024-04-28 00:29:41,0,6,1,362.71,Remote Village,Amex,0,1,2,8,15.71,231.11,735,0
1673,2024-09-28 15:36:01,15,5,1,429.8,Downtown Branch,Visa,0,0,2,7,21.28,15599.0,1383,0
2359,2024-01-05 09:46:21,9,4,0,123.31,Gas Station,RuPay,0,1,3,2,49.67,5580.88,2659,0
8468,2024-11-18 10:41:26,10,0,0,176.21,Downtown Branch,MasterCard,0,1,2,8,43.68,10703.97,1068,0
275,2024-07-11 04:41:16,4,3,0,205.23,Remote Village,RuPay,0,1,1,6,46.7,6685.95,3555,0
2474,2024-04-30 12:55:55,12,1,0,208.57,Remote Village,Visa,0,1,3,8,33.49,14575.9,191,0
5490,2024-10-04 22:37:51,22,4,0,473.58,Airport Terminal,MasterCard,1,1,2,6,41.27,12942.03,567,0
4772,2024-04-08 01:02:45,1,0,0,314.33,Hotel Lobby,MasterCard,1,1,2,6,18.84,27254.87,1191,0
2108,2024-08-28 15:59:24,15,2,0,35.64,Remote Village,MasterCard,0,1,3,4,8.67,7928.18,818,0
7501,2024-07-09 08:55:13,8,1,0,162.45,Remote Village,Amex,0,1,3,4,28.52,35982.43,3124,0
4415,2024-04-20 10:33:45,10,5,1,253.88,Gas Station,RuPay,0,1,2,8,19.38,4807.48,2228,0
8139,2024-10-27 09:14:44,9,6,1,36.24,Downtown Branch,Amex,0,1,1,2,11.96,6982.72,1748,0
8661,2024-12-09 20:37:20,20,0,0,434.4,Downtown Branch,Amex,0,1,1,1,34.1,38088.05,2464,0
8240,2024-08-16 17:42:20,17,4,0,349.08,Remote Village,MasterCard,0,1,2,7,31.44,31412.11,2009,0
2418,2024-09-17 05:35:54,5,1,0,236.65,Hospital,RuPay,0,1,2,1,17.23,32975.79,2684,0
8772,2024-10-21 03:54:18,3,0,0,62.61,Airport Terminal,RuPay,0,0,2,7,44.62,19927.49,3311,0
2237,2024-02-07 16:47:36,16,2,0,346.4,Train Station,RuPay,0,1,2,8,6.16,46685.43,357,0
3768,2024-06-03 01:36:55,1,0,0,153.07,Hotel Lobby,MasterCard,0,1,3,7,38.5,12488.23,3357,0
9792,2024-08-27 01:57:07,1,1,0,1581.68,Remote Village,Amex,2,1,15,10,3231.88,1525.44,27,1
9990,2024-08-05 01:46:15,1,0,0,4307.47,Airport Terminal,Visa,5,0,9,13,4895.64,420.22,42,1
9966,2024-03-05 01:08:05,1,1,0,1024.74,Airport Terminal,MasterCard,4,1,15,20,4839.47,1179.96,257,1
7324,2024-04-08 08:11:47,8,0,0,92.74,University Campus,RuPay,0,1,3,1,30.99,14266.9,364,0
1384,2024-02-01 17:54:13,17,3,0,415.25,Suburban Branch,MasterCard,1,1,3,2,28.77,12810.39,2284,0
3102,2024-07-07 02:24:42,2,6,1,496.03,Remote Village,Amex,0,1,3,4,24.78,45931.01,1228,0
3922,2024-07-10 05:51:06,5,2,0,157.0,Train Station,Visa,0,1,3,3,3.16,8495.09,965,0
6686,2024-02-22 04:17:14,4,3,0,207.1,University Campus,Visa,0,1,2,6,17.49,25058.43,2371,0
3195,2024-11-14 04:06:04,4,3,0,300.02,Train Station,Amex,0,1,2,6,42.1,40476.51,1007,0
1942,2024-04-28 11:56:10,11,6,1,340.04,University Campus,Amex,0,1,3,8,13.1,42745.06,464,0
7714,2024-01-09 22:40:17,22,1,0,313.16,Gas Station,Visa,0,1,2,2,26.95,10411.56,497,0
4897,2024-05-03 17:51:22,17,4,0,65.98,Airport Terminal,Amex,0,1,1,2,36.7,28357.98,3264,0
4783,2024-03-30 22:07:32,22,5,1,261.06,Remote Village,Amex,0,1,1,2,23.74,17315.7,338,0
1497,2024-10-13 13:22:09,13,6,1,479.5,Suburban Branch,MasterCard,1,1,2,1,34.07,43766.13,2392,0
1958,2024-06-25 08:35:36,8,1,0,167.48,Hotel Lobby,Amex,0,1,2,3,14.88,43704.87,3027,0
9172,2024-07-04 07:18:22,7,3,0,68.06,Hospital,Amex,0,1,2,1,30.41,9856.47,3416,0
9746,2024-05-02 20:25:16,20,3,0,147.44,Remote Village,RuPay,3,1,3,19,2102.37,717.81,267,1
7333,2024-01-29 14:09:26,14,0,0,415.21,Gas Station,RuPay,0,1,1,7,7.52,42068.61,2225,0
7950,2024-06-09 01:01:11,1,6,1,389.19,Train Station,RuPay,0,1,1,3,49.43,35287.41,1740,0
3018,2024-02-28 12:58:24,12,2,0,32.44,Airport Terminal,Visa,0,1,3,4,25.13,49697.21,191,0
6747,2024-11-11 16:46:41,16,0,0,155.74,Downtown Branch,Visa,0,1,2,3,3.51,38380.42,2240,0
514,2024-06-25 04:36:39,4,1,0,303.35,University Campus,MasterCard,0,1,1,5,16.2,32463.96,2944,0
3935,2024-01-12 04:49:15,4,4,0,285.96,Downtown Branch,Amex,0,1,2,7,38.57,39916.45,983,0
3026,2024-10-18 17:01:53,17,4,0,357.61,Train Station,Visa,0,1,1,7,37.8,10527.48,1645,0
1200,2024-04-12 14:31:17,14,4,0,436.29,Gas Station,MasterCard,0,1,3,5,31.3,5662.36,3129,0
5029,2024-12-03 23:21:19,23,1,0,455.58,Airport Terminal,RuPay,0,1,2,4,11.85,1803.64,635,0
9785,2024-03-02 11:05:11,11,5,1,101.25,Remote Village,Visa,2,1,8,11,1067.54,595.64,2,1
922,2024-03-06 20:24:17,20,2,0,495.57,Gas Station,Visa,0,1,3,6,5.92,46173.65,377,0
4650,2024-07-19 01:08:29,1,4,0,485.37,Downtown Branch,RuPay,0,1,3,6,46.4,6862.67,2802,0
5333,2024-06-03 10:04:12,10,0,0,144.63,Hospital,RuPay,0,1,3,7,42.21,31303.43,2809,0
1077,2024-08-11 16:49:07,16,6,1,257.22,University Campus,RuPay,1,1,2,1,8.34,20989.42,3165,0
6769,2024-02-09 13:25:56,13,4,0,292.15,Remote Village,Amex,0,1,1,4,42.06,15304.43,135,0
9411,2024-10-02 04:01:56,4,2,0,147.36,Hospital,RuPay,0,1,3,1,2.58,29021.01,2084,0
1672,2024-12-24 01:22:34,1,1,0,142.03,Hospital,MasterCard,0,1,1,2,17.66,3297.32,1015,0
475,2024-07-22 12:41:03,12,0,0,347.95,Shopping Mall,Visa,0,1,2,7,32.05,5612.16,2173,0
9187,2024-06-01 00:51:20,0,5,1,248.16,University Campus,RuPay,0,1,3,1,12.32,43699.87,1139,0
8840,2024-02-29 17:16:54,17,3,0,326.53,University Campus,Visa,0,1,1,6,2.03,48297.95,1679,0
5759,2024-07-28 14:12:35,14,6,1,495.51,Hospital,RuPay,0,1,2,8,41.39,11610.44,1566,0
6298,2024-03-17 10:10:29,10,6,1,382.01,Suburban Branch,RuPay,0,1,2,4,19.72,38227.51,1395,0
2479,2024-08-02 18:44:49,18,4,0,232.82,Downtown Branch,Amex,0,1,2,1,8.67,32220.49,974,0
5494,2024-09-12 19:56:02,19,3,0,22.13,Suburban Branch,RuPay,0,1,3,8,24.38,47750.77,3088,0
3915,2024-02-26 03:50:19,3,0,0,467.89,Airport Terminal,Visa,1,1,3,3,43.44,44698.48,2656,0
2139,2024-02-14 12:45:59,12,2,0,25.97,Remote Village,Visa,1,1,3,2,48.25,15053.55,849,0
5455,2024-12-06 09:27:59,9,4,0,206.31,Downtown Branch,MasterCard,0,1,2,6,47.03,44473.66,2994,0
5380,2024-08-08 03:09:40,3,3,0,282.47,Airport Terminal,Amex,1,1,2,4,27.76,9140.27,3461,0
8986,2024-10-16 11:58:19,11,2,0,238.81,Gas Station,Amex,0,1,1,1,18.84,21182.37,195,0
4024,2024-09-27 18:29:16,18,4,0,61.06,Gas Station,Amex,0,1,2,1,31.99,39233.52,2864,0
3486,2024-06-03 12:06:32,12,0,0,51.14,Hotel Lobby,Amex,0,1,1,6,16.02,27915.07,467,0
2456,2024-07-28 11:48:48,11,6,1,410.9,Hospital,Visa,1,1,3,4,0.22,43761.11,859,0
2465,2024-05-15 20:59:48,20,2,0,390.5,Train Station,Amex,0,1,1,7,26.2,11802.98,1207,0
8697,2024-07-05 10:59:19,10,4,0,181.45,Shopping Mall,MasterCard,0,1,2,4,5.91,44293.57,739,0
1370,2024-03-21 03:20:47,3,3,0,259.8,Hotel Lobby,Amex,0,1,2,3,46.04,24060.76,2474,0
6689,2024-03-27 15:30:50,15,2,0,440.75,University Campus,Visa,0,1,1,3,5.23,41766.66,1778,0
7457,2024-01-10 09:19:41,9,2,0,384.17,Downtown Branch,RuPay,0,1,3,3,42.88,23793.51,431,0
9975,2024-07-13 01:29:10,1,5,1,3677.3,Remote Village,RuPay,2,1,3,17,2931.53,1093.79,186,1
1902,2024-11-26 02:32:59,2,1,0,479.89,Downtown Branch,Visa,1,1,1,4,48.81,14791.94,1843,0
4872,2024-06-24 11:58:14,11,0,0,436.12,Shopping Mall,RuPay,0,1,3,8,19.49,24701.24,2667,0
4711,2024-11-12 05:08:46,5,1,0,255.86,Shopping Mall,Visa,0,1,3,3,34.08,9009.45,2412,0
7887,2024-10-12 01:48:16,1,5,1,181.73,Shopping Mall,Visa,0,1,2,2,38.22,30221.79,3634,0
1794,2024-11-05 15:44:34,15,1,0,24.07,Train Station,Visa,0,1,3,3,3.89,23150.99,1927,0
2875,2024-02-15 03:20:26,3,3,0,217.98,Hospital,Visa,1,1,1,4,7.29,16267.64,1246,0
6218,2024-10-12 19:50:28,19,5,1,346.44,Remote Village,MasterCard,0,1,1,8,32.95,36473.38,2125,0
5214,2024-03-24 18:07:12,18,6,1,217.06,University Campus,Amex,0,1,3,1,12.09,15993.47,1245,0
2246,2024-07-19 11:56:42,11,4,0,153.87,Gas Station,RuPay,0,1,1,3,44.47,553.73,2785,0
1742,2024-06-26 11:57:33,11,2,0,420.94,Shopping Mall,Visa,0,1,2,6,47.62,29457.48,1822,0
1021,2024-07-30 23:30:38,23,1,0,108.02,Hospital,Amex,0,1,3,8,34.71,25240.38,2836,0
706,2024-01-06 04:00:28,4,5,1,102.43,Hospital,Amex,0,1,3,8,15.14,40675.31,2556,0
4295,2024-12-19 18:11:33,18,3,0,84.17,University Campus,MasterCard,0,1,1,5,16.97,32531.7,43,0
5577,2024-01-27 10:02:35,10,5,1,87.76,Remote Village,Amex,0,1,2,6,6.46,9646.9,1409,0
7167,2024-07-18 19:02:21,19,3,0,473.75,Train Station,Amex,1,1,3,7,32.83,24838.9,2037,0
